dt,Meta_idMeta,Watt,idElectricity
"2018-07-09 09:40:00",3506,500.070166666667,5917817
"2018-07-09 09:50:00",3506,359.365943238731,5917818
"2018-07-09 10:00:00",3506,345.385166666666,5917819
"2018-07-09 10:10:00",3506,398.383166666666,5917820
"2018-07-09 10:20:00",3506,395.717,5917821
"2018-07-09 10:30:00",3506,327.725166666667,5917822
"2018-07-09 10:40:00",3506,337.405666666667,5917823
"2018-07-09 10:50:00",3506,925.106833333333,5917824
"2018-07-09 11:00:00",3506,1821.31966666667,5917825
"2018-07-09 11:10:00",3506,1865.38316666667,5917826
"2018-07-09 11:20:00",3506,1776.1285,5917827
"2018-07-09 11:30:00",3506,406.318196994992,5917828
"2018-07-09 11:40:00",3506,353.4905,5917829
"2018-07-09 11:50:00",3506,485.747833333333,5917830
"2018-07-09 12:00:00",3506,494.710166666667,5917831
"2018-07-09 12:10:00",3506,351.949,5917832
"2018-07-09 12:20:00",3506,256.887166666667,5917833
"2018-07-09 12:30:00",3506,309.65,5917834
"2018-07-09 12:40:00",3506,473.949833333334,5917835
"2018-07-09 12:50:00",3506,505.915666666666,5917836
"2018-07-09 13:00:00",3506,428.467166666666,5917837
"2018-07-09 13:10:00",3506,253.385141903172,5917838
"2018-07-09 13:20:00",3506,320.089,5917839
"2018-07-09 13:30:00",3506,517.674999999999,5917840
"2018-07-09 13:40:00",3506,857.401666666666,5917841
"2018-07-09 13:50:00",3506,455.5415,5917842
"2018-07-09 14:00:00",3506,400.6275,5917843
"2018-07-09 14:10:00",3506,295.269833333334,5917844
"2018-07-09 14:20:00",3506,328.683666666667,5917845
"2018-07-09 14:30:00",3506,448.028833333334,5917846
"2018-07-09 14:40:00",3506,444.450833333334,5917847
"2018-07-09 14:50:00",3506,400.1101836394,5917848
"2018-07-09 15:00:00",3506,294.399,5917849
"2018-07-09 15:10:00",3506,328.343833333334,5917850
"2018-07-09 15:20:00",3506,397.6585,5917851
"2018-07-09 15:30:00",3506,450.233333333334,5917852
"2018-07-09 15:40:00",3506,397.273333333333,5917853
"2018-07-09 15:50:00",3506,310.325,5917854
"2018-07-09 16:00:00",3506,491.347833333333,5917855
"2018-07-09 16:10:00",3506,413.652333333333,5917856
"2018-07-09 16:20:00",3506,541.9045,5917857
"2018-07-09 16:30:00",3506,611.953422370617,5917858
"2018-07-09 16:40:00",3506,605.2185,5917859
"2018-07-09 16:50:00",3506,614.871,5917860
"2018-07-09 17:00:00",3506,612.197333333333,5917861
"2018-07-09 17:10:00",3506,606.391333333334,5917862
"2018-07-09 17:20:00",3506,1384.50716666667,5917863
"2018-07-09 17:30:00",3506,2017.65816666667,5917864
"2018-07-09 17:40:00",3506,1509.24816666667,5917865
"2018-07-09 17:50:00",3506,1741.3525,5917866
"2018-07-09 18:00:00",3506,1152.27116666667,5917867
"2018-07-09 18:10:00",3506,1102.89933222037,5917868
"2018-07-09 18:20:00",3506,986.196000000001,5917869
"2018-07-09 18:30:00",3506,1108.97783333333,5917870
"2018-07-09 18:40:00",3506,1119.66633333333,5917871
"2018-07-09 18:50:00",3506,1048.4905,5917872
"2018-07-09 19:00:00",3506,828.540666666668,5917873
"2018-07-09 19:10:00",3506,457.863333333333,5917874
"2018-07-09 19:20:00",3506,555.941,5917875
"2018-07-09 19:30:00",3506,626.131666666666,5917876
"2018-07-09 19:40:00",3506,746.785642737896,5917877
"2018-07-09 19:50:00",3506,1929.06133333333,5917878
"2018-07-09 20:00:00",3506,610.747166666666,5917879
"2018-07-09 20:10:00",3506,475.027,5917880
"2018-07-09 20:20:00",3506,481.740666666667,5917881
"2018-07-09 20:30:00",3506,514.372,5917882
"2018-07-09 20:40:00",3506,495.154666666666,5917883
"2018-07-09 20:50:00",3506,337.125666666667,5917884
"2018-07-09 21:00:00",3506,358.877333333333,5917885
"2018-07-08 17:00:00",3519,1835.34815618221,5917886
"2018-07-08 17:10:00",3519,965.541903171953,5917887
"2018-07-08 17:20:00",3519,958.336999999999,5917888
"2018-07-08 17:30:00",3519,925.8065,5917889
"2018-07-08 17:40:00",3519,816.971666666666,5917890
"2018-07-08 17:50:00",3519,847.280333333334,5917891
"2018-07-08 18:00:00",3519,839.307666666666,5917892
"2018-07-08 18:10:00",3519,843.008500000001,5917893
"2018-07-08 18:20:00",3519,820.001333333334,5917894
"2018-07-08 18:30:00",3519,807.691833333333,5917895
"2018-07-08 18:40:00",3519,890.310851419031,5917896
"2018-07-08 18:50:00",3519,939.879333333333,5917897
"2018-07-08 19:00:00",3519,915.654833333333,5917898
"2018-07-08 19:10:00",3519,825.9645,5917899
"2018-07-08 19:20:00",3519,810.582000000001,5917900
"2018-07-08 19:30:00",3519,842.318666666666,5917901
"2018-07-08 19:40:00",3519,841.528333333333,5917902
"2018-07-08 19:50:00",3519,865.003000000001,5917903
"2018-07-08 20:00:00",3519,1042.55083333333,5917904
"2018-07-08 20:10:00",3519,1051.22716666667,5917905
"2018-07-08 20:20:00",3519,1003.28966666667,5917906
"2018-07-08 20:30:00",3519,1013.0041736227,5917907
"2018-07-08 20:40:00",3519,950.6545,5917908
"2018-07-08 20:50:00",3519,969.859833333333,5917909
"2018-07-08 21:00:00",3519,1066.73266666667,5917910
"2018-07-08 21:10:00",3519,1849.24516666666,5917911
"2018-07-08 21:20:00",3519,1817.00483333333,5917912
"2018-07-08 21:30:00",3519,836.780500000001,5917913
"2018-07-08 21:40:00",3519,783.212166666667,5917914
"2018-07-08 21:50:00",3519,786.051666666667,5917915
"2018-07-08 22:00:00",3519,781.87,5917916
"2018-07-08 22:10:00",3519,807.163272120201,5917917
"2018-07-08 22:20:00",3519,794.038500000001,5917918
"2018-07-08 22:30:00",3519,769.102166666666,5917919
"2018-07-08 22:40:00",3519,1254.1035,5917920
"2018-07-08 22:50:00",3519,1234.19533333333,5917921
"2018-07-08 23:00:00",3519,1278.2695,5917922
"2018-07-08 23:10:00",3519,849.464000000001,5917923
"2018-07-08 23:20:00",3519,724.949333333333,5917924
"2018-07-08 23:30:00",3519,708.646833333334,5917925
"2018-07-08 23:40:00",3519,707.3025,5917926
"2018-07-08 23:50:00",3519,714.015358931552,5917927
"2018-07-09 00:00:00",3519,706.700333333334,5917928
"2018-07-09 00:10:00",3519,706.9825,5917929
"2018-07-09 00:20:00",3519,684.944833333333,5917930
"2018-07-09 00:30:00",3519,678.2885,5917931
"2018-07-09 00:40:00",3519,690.435166666667,5917932
"2018-07-09 00:50:00",3519,676.796333333333,5917933
"2018-07-09 01:00:00",3519,680.1395,5917934
"2018-07-09 01:10:00",3519,679.251333333333,5917935
"2018-07-09 01:20:00",3519,676.1755,5917936
"2018-07-09 01:30:00",3519,672.001168614357,5917937
"2018-07-09 01:40:00",3519,683.981,5917938
"2018-07-09 01:50:00",3519,680.586333333333,5917939
"2018-07-09 02:00:00",3519,677.362500000001,5917940
"2018-07-09 02:10:00",3519,674.350333333334,5917941
"2018-07-09 02:20:00",3519,667.340166666666,5917942
"2018-07-09 02:30:00",3519,668.883666666667,5917943
"2018-07-09 02:40:00",3519,660.526333333333,5917944
"2018-07-09 02:50:00",3519,677.364,5917945
"2018-07-09 03:00:00",3519,679.3165,5917946
"2018-07-09 03:10:00",3519,681.102666666668,5917947
"2018-07-09 03:20:00",3519,684.437,5917948
"2018-07-09 03:30:00",3519,677.612520868113,5917949
"2018-07-09 03:40:00",3519,689.956,5917950
"2018-07-09 03:50:00",3519,675.936499999999,5917951
"2018-07-09 04:00:00",3519,664.964833333333,5917952
"2018-07-09 04:10:00",3519,683.750499999999,5917953
"2018-07-09 04:20:00",3519,674.633166666667,5917954
"2018-07-09 04:30:00",3519,675.851,5917955
"2018-07-09 04:40:00",3519,680.945333333333,5917956
"2018-07-09 04:50:00",3519,663.4335,5917957
"2018-07-09 05:00:00",3519,664.495166666667,5917958
"2018-07-09 05:10:00",3519,670.760934891486,5917959
"2018-07-09 05:20:00",3519,678.4775,5917960
"2018-07-09 05:30:00",3519,856.808666666666,5917961
"2018-07-09 05:40:00",3519,839.102166666667,5917962
"2018-07-09 05:50:00",3519,820.2255,5917963
"2018-07-09 06:00:00",3519,856.034666666667,5917964
"2018-07-09 06:10:00",3519,857.9005,5917965
"2018-07-09 06:20:00",3519,852.7275,5917966
"2018-07-09 06:30:00",3519,686.536666666667,5917967
"2018-07-09 06:40:00",3519,657.855333333333,5917968
"2018-07-09 06:50:00",3519,669.604340567613,5917969
"2018-07-09 07:00:00",3519,1134.74483333333,5917970
"2018-07-09 07:10:00",3519,803.381666666666,5917971
"2018-07-09 07:20:00",3519,836.626833333333,5917972
"2018-07-09 07:30:00",3519,966.780833333333,5917973
"2018-07-09 07:40:00",3519,746.909833333334,5917974
"2018-07-09 07:50:00",3519,878.449666666667,5917975
"2018-07-09 08:00:00",3519,2269.27666666667,5917976
"2018-07-09 08:10:00",3519,1381.23583333334,5917977
"2018-07-09 08:20:00",3519,851.633500000001,5917978
"2018-07-09 08:30:00",3519,838.8485,5917979
"2018-07-09 08:40:00",3519,842.005166666667,5917980
"2018-07-09 08:50:00",3519,839.042737896494,5917981
"2018-07-09 09:00:00",3519,838.730166666667,5917982
"2018-07-09 09:10:00",3519,841.589333333333,5917983
"2018-07-09 09:20:00",3519,821.882666666667,5917984
"2018-07-09 09:30:00",3519,840.908333333334,5917985
"2018-07-09 09:40:00",3519,932.662999999999,5917986
"2018-07-09 09:50:00",3519,901.923166666667,5917987
"2018-07-09 10:00:00",3519,1988.93416666666,5917988
"2018-07-09 10:10:00",3519,1635.82166666667,5917989
"2018-07-09 10:20:00",3519,772.064666666667,5917990
"2018-07-09 10:30:00",3519,1551.29449081803,5917991
"2018-07-09 10:40:00",3519,1295.37216666667,5917992
"2018-07-09 10:50:00",3519,1293.34733333333,5917993
"2018-07-09 11:00:00",3519,1362.88583333333,5917994
"2018-07-09 11:10:00",3519,1290.595,5917995
"2018-07-09 11:20:00",3519,1293.49033333333,5917996
"2018-07-09 11:30:00",3519,1259.836,5917997
"2018-07-09 11:40:00",3519,1283.86666666667,5917998
"2018-07-09 11:50:00",3519,1242.86333333333,5917999
"2018-07-09 12:00:00",3519,1162.16233333333,5918000
"2018-07-09 12:10:00",3519,865.280634390651,5918001
"2018-07-09 12:20:00",3519,823.0225,5918002
"2018-07-09 12:30:00",3519,787.62,5918003
"2018-07-09 12:40:00",3519,762.980333333334,5918004
"2018-07-09 12:50:00",3519,760.772833333333,5918005
"2018-07-09 13:00:00",3519,768.929333333333,5918006
"2018-07-09 13:10:00",3519,741.554833333334,5918007
"2018-07-09 13:20:00",3519,746.742833333334,5918008
"2018-07-09 13:30:00",3519,742.640166666667,5918009
"2018-07-09 13:40:00",3519,757.100166666666,5918010
"2018-07-09 13:50:00",3519,765.956761268781,5918011
"2018-07-09 14:00:00",3519,788.5475,5918012
"2018-07-09 14:10:00",3519,759.179833333333,5918013
"2018-07-09 14:20:00",3519,746.969666666666,5918014
"2018-07-09 14:30:00",3519,756.156833333333,5918015
"2018-07-09 14:40:00",3519,761.0065,5918016
"2018-07-09 14:50:00",3519,760.831833333332,5918017
"2018-07-09 15:00:00",3519,743.665500000001,5918018
"2018-07-09 15:10:00",3519,738.681666666667,5918019
"2018-07-09 15:20:00",3519,747.843,5918020
"2018-07-09 15:30:00",3519,744.468447412355,5918021
"2018-07-09 15:40:00",3519,746.818333333333,5918022
"2018-07-09 15:50:00",3519,745.469833333334,5918023
"2018-07-09 16:00:00",3519,1014.946,5918024
"2018-07-09 16:10:00",3519,847.079333333333,5918025
"2018-07-09 16:20:00",3519,737.150166666666,5918026
"2018-07-09 16:30:00",3519,742.369166666667,5918027
"2018-07-09 16:40:00",3519,734.332833333333,5918028
"2018-07-09 16:50:00",3519,735.948833333334,5918029
"2018-07-09 17:00:00",3519,917.872666666666,5918030
"2018-07-09 17:10:00",3519,939.858430717863,5918031
"2018-07-09 17:20:00",3519,1914.79833333333,5918032
"2018-07-09 17:30:00",3519,1934.1695,5918033
"2018-07-09 17:40:00",3519,2347.30716666667,5918034
"2018-07-09 17:50:00",3519,2505.92033333333,5918035
"2018-07-09 18:00:00",3519,2172.0075,5918036
"2018-07-09 18:10:00",3519,2055.464,5918037
"2018-07-09 18:20:00",3519,1349.20966666667,5918038
"2018-07-09 18:30:00",3519,1002.57533333333,5918039
"2018-07-09 18:40:00",3519,1004.83333333333,5918040
"2018-07-09 18:50:00",3519,989.089649415692,5918041
"2018-07-09 19:00:00",3519,874.725500000001,5918042
"2018-07-09 19:10:00",3519,966.432833333333,5918043
"2018-07-09 19:20:00",3519,962.288,5918044
"2018-07-09 19:30:00",3519,943.2165,5918045
"2018-07-09 19:40:00",3519,877.3985,5918046
"2018-07-09 19:50:00",3519,867.936,5918047
"2018-07-09 20:00:00",3519,821.034166666667,5918048
"2018-07-09 20:10:00",3519,784.9865,5918049
"2018-07-09 20:20:00",3519,799.646,5918050
"2018-07-09 20:30:00",3519,802.242737896495,5918051
"2018-07-09 20:40:00",3519,794.126333333333,5918052
"2018-07-09 20:50:00",3519,786.666500000001,5918053
"2018-07-09 21:00:00",3519,779.536231884058,5918054
"2018-07-08 17:00:00",3505,1190.93091684435,5918055
"2018-07-08 17:10:00",3505,1118.0945,5918056
"2018-07-08 17:20:00",3505,1105.55783333333,5918057
"2018-07-08 17:30:00",3505,1104.11035058431,5918058
"2018-07-08 17:40:00",3505,1043.27833333333,5918059
"2018-07-08 17:50:00",3505,972.542666666668,5918060
"2018-07-08 18:00:00",3505,1095.1855,5918061
"2018-07-08 18:10:00",3505,2282.60816666667,5918062
"2018-07-08 18:20:00",3505,1711.17866666667,5918063
"2018-07-08 18:30:00",3505,2004.00583333333,5918064
"2018-07-08 18:40:00",3505,1290.09683333333,5918065
"2018-07-08 18:50:00",3505,1773.79166666667,5918066
"2018-07-08 19:00:00",3505,2505.93333333333,5918067
"2018-07-08 19:10:00",3505,1173.42353923205,5918068
"2018-07-08 19:20:00",3505,1092.61233333333,5918069
"2018-07-08 19:30:00",3505,1048.601,5918070
"2018-07-08 19:40:00",3505,1030.73433333333,5918071
"2018-07-08 19:50:00",3505,1166.9595,5918072
"2018-07-08 20:00:00",3505,1151.34333333333,5918073
"2018-07-08 20:10:00",3505,1103.09316666667,5918074
"2018-07-08 20:20:00",3505,1038.90966666667,5918075
"2018-07-08 20:30:00",3505,1025.76933333333,5918076
"2018-07-08 20:40:00",3505,1179.89966666667,5918077
"2018-07-08 20:50:00",3505,2456.9223706177,5918078
"2018-07-08 21:00:00",3505,1358.412,5918079
"2018-07-08 21:10:00",3505,1159.28083333334,5918080
"2018-07-08 21:20:00",3505,1184.84683333333,5918081
"2018-07-08 21:30:00",3505,1028.3045,5918082
"2018-07-08 21:40:00",3505,928.813666666667,5918083
"2018-07-08 21:50:00",3505,666.991,5918084
"2018-07-08 22:00:00",3505,1143.58466666667,5918085
"2018-07-08 22:10:00",3505,1152.87133333333,5918086
"2018-07-08 22:20:00",3505,1116.37383333333,5918087
"2018-07-08 22:30:00",3505,1090.35642737897,5918088
"2018-07-08 22:40:00",3505,1089.25783333333,5918089
"2018-07-08 22:50:00",3505,1046.9545,5918090
"2018-07-08 23:00:00",3505,993.204666666667,5918091
"2018-07-08 23:10:00",3505,964.628666666666,5918092
"2018-07-08 23:20:00",3505,1023.87566666667,5918093
"2018-07-08 23:30:00",3505,1071.133,5918094
"2018-07-08 23:40:00",3505,1051.16166666667,5918095
"2018-07-08 23:50:00",3505,970.962833333332,5918096
"2018-07-09 00:00:00",3505,959.356500000001,5918097
"2018-07-09 00:10:00",3505,929.348247078462,5918098
"2018-07-09 00:20:00",3505,966.3,5918099
"2018-07-09 00:30:00",3505,1046.25583333333,5918100
"2018-07-09 00:40:00",3505,998.240333333335,5918101
"2018-07-09 00:50:00",3505,930.438666666666,5918102
"2018-07-09 01:00:00",3505,913.414166666666,5918103
"2018-07-09 01:10:00",3505,905.109999999999,5918104
"2018-07-09 01:20:00",3505,979.901166666665,5918105
"2018-07-09 01:30:00",3505,1024.7305,5918106
"2018-07-09 01:40:00",3505,926.295666666666,5918107
"2018-07-09 01:50:00",3505,871.08530884808,5918108
"2018-07-09 02:00:00",3505,859.317000000001,5918109
"2018-07-09 02:10:00",3505,853.158,5918110
"2018-07-09 02:20:00",3505,962.291833333334,5918111
"2018-07-09 02:30:00",3505,970.610500000001,5918112
"2018-07-09 02:40:00",3505,877.928166666667,5918113
"2018-07-09 02:50:00",3505,877.786833333334,5918114
"2018-07-09 03:00:00",3505,909.493499999999,5918115
"2018-07-09 03:10:00",3505,903.543,5918116
"2018-07-09 03:20:00",3505,1041.66283333333,5918117
"2018-07-09 03:30:00",3505,1000.21285475793,5918118
"2018-07-09 03:40:00",3505,908.979833333333,5918119
"2018-07-09 03:50:00",3505,898.719833333334,5918120
"2018-07-09 04:00:00",3505,502.806,5918121
"2018-07-09 04:10:00",3505,457.203666666667,5918122
"2018-07-09 04:20:00",3505,838.609166666667,5918123
"2018-07-09 04:30:00",3505,1040.8615,5918124
"2018-07-09 04:40:00",3505,1025.95116666667,5918125
"2018-07-09 04:50:00",3505,1001.98133333333,5918126
"2018-07-09 05:00:00",3505,885.837666666667,5918127
"2018-07-09 05:10:00",3505,878.574958263773,5918128
"2018-07-09 05:20:00",3505,869.940666666666,5918129
"2018-07-09 05:30:00",3505,895.647333333332,5918130
"2018-07-09 05:40:00",3505,997.943166666666,5918131
"2018-07-09 05:50:00",3505,948.8645,5918132
"2018-07-09 06:00:00",3505,906.875333333333,5918133
"2018-07-09 06:10:00",3505,914.029666666666,5918134
"2018-07-09 06:20:00",3505,909.708333333333,5918135
"2018-07-09 06:30:00",3505,878.7425,5918136
"2018-07-09 06:40:00",3505,1001.4155,5918137
"2018-07-09 06:50:00",3505,965.741569282136,5918138
"2018-07-09 07:00:00",3505,906.080666666667,5918139
"2018-07-09 07:10:00",3505,889.225999999999,5918140
"2018-07-09 07:20:00",3505,714.840833333334,5918141
"2018-07-09 07:30:00",3505,596.001166666667,5918142
"2018-07-09 07:40:00",3505,1021.75683333333,5918143
"2018-07-09 07:50:00",3505,1011.8515,5918144
"2018-07-09 08:00:00",3505,928.597166666666,5918145
"2018-07-09 08:10:00",3505,973.151333333334,5918146
"2018-07-09 08:20:00",3505,933.677,5918147
"2018-07-09 08:30:00",3505,866.231218697829,5918148
"2018-07-09 08:40:00",3505,549.469333333333,5918149
"2018-07-09 08:50:00",3505,1083.03416666667,5918150
"2018-07-09 09:00:00",3505,1081.84266666667,5918151
"2018-07-09 09:10:00",3505,1085.27633333334,5918152
"2018-07-09 09:20:00",3505,1102.79883333333,5918153
"2018-07-09 09:30:00",3505,1030.575,5918154
"2018-07-09 09:40:00",3505,1030.84333333333,5918155
"2018-07-09 09:50:00",3505,1186.1295,5918156
"2018-07-09 10:00:00",3505,1175.8985,5918157
"2018-07-09 10:10:00",3505,1187.79332220367,5918158
"2018-07-09 10:20:00",3505,1121.53383333333,5918159
"2018-07-09 10:30:00",3505,1188.69216666667,5918160
"2018-07-09 10:40:00",3505,1162.4705,5918161
"2018-07-09 10:50:00",3505,1179.28083333333,5918162
"2018-07-09 11:00:00",3505,828.692,5918163
"2018-07-09 11:10:00",3505,803.631,5918164
"2018-07-09 11:20:00",3505,590.203833333334,5918165
"2018-07-09 11:30:00",3505,1028.40466666667,5918166
"2018-07-09 11:40:00",3505,1041.57316666667,5918167
"2018-07-09 11:50:00",3505,994.532721202003,5918168
"2018-07-09 12:00:00",3505,1119.2525,5918169
"2018-07-09 12:10:00",3505,1102.31933333333,5918170
"2018-07-09 12:20:00",3505,1011.75366666667,5918171
"2018-07-09 12:30:00",3505,985.409333333332,5918172
"2018-07-09 12:40:00",3505,1101.75266666667,5918173
"2018-07-09 12:50:00",3505,1162.14766666667,5918174
"2018-07-09 13:00:00",3505,1152.082,5918175
"2018-07-09 13:10:00",3505,1058.70766666667,5918176
"2018-07-09 13:20:00",3505,1036.56566666667,5918177
"2018-07-09 13:30:00",3505,1072.13806343907,5918178
"2018-07-09 13:40:00",3505,1950.75307820299,5918179
"2018-07-09 13:50:00",3505,2092.42838063439,5918180
"2018-07-09 14:00:00",3505,1674.46416666666,5918181
"2018-07-09 14:10:00",3505,1150.27266666667,5918182
"2018-07-09 14:20:00",3505,1054.777,5918183
"2018-07-09 14:30:00",3505,1062.536,5918184
"2018-07-09 14:40:00",3505,1177.5025,5918185
"2018-07-09 14:50:00",3505,1172.71983333333,5918186
"2018-07-09 15:00:00",3505,1160.22783333333,5918187
"2018-07-09 15:10:00",3505,1090.51535893155,5918188
"2018-07-09 15:20:00",3505,1022.58766666667,5918189
"2018-07-09 15:30:00",3505,1017.45283333333,5918190
"2018-07-09 15:40:00",3505,1155.35416666667,5918191
"2018-07-09 15:50:00",3505,1121.644,5918192
"2018-07-09 16:00:00",3505,1062.913,5918193
"2018-07-09 16:10:00",3505,1005.4935,5918194
"2018-07-09 16:20:00",3505,997.551833333332,5918195
"2018-07-09 16:30:00",3505,1142.933,5918196
"2018-07-09 16:40:00",3505,1147.928,5918197
"2018-07-09 16:50:00",3505,1092.8445,5918198
"2018-07-09 17:00:00",3505,1005.12383333333,5918199
"2018-07-09 17:10:00",3505,981.494156928214,5918200
"2018-07-09 17:20:00",3505,1127.29316666667,5918201
"2018-07-09 17:30:00",3505,604.963333333333,5918202
"2018-07-09 17:40:00",3505,544.314,5918203
"2018-07-09 17:50:00",3505,724.7285,5918204
"2018-07-09 18:00:00",3505,1132.11516666667,5918205
"2018-07-09 18:10:00",3505,1127.56633333333,5918206
"2018-07-09 18:20:00",3505,1129.94083333333,5918207
"2018-07-09 18:30:00",3505,1063.031,5918208
"2018-07-09 18:40:00",3505,998.582500000001,5918209
"2018-07-09 18:50:00",3505,983.606677796327,5918210
"2018-07-09 19:00:00",3505,1030.75116666667,5918211
"2018-07-09 19:10:00",3505,1096.0315,5918212
"2018-07-09 19:20:00",3505,1068.884,5918213
"2018-07-09 19:30:00",3505,979.760666666667,5918214
"2018-07-09 19:40:00",3505,999.509333333334,5918215
"2018-07-09 19:50:00",3505,1225.57233333333,5918216
"2018-07-09 20:00:00",3505,1263.973,5918217
"2018-07-09 20:10:00",3505,1264.41416666667,5918218
"2018-07-09 20:20:00",3505,1158.90066666667,5918219
